CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Duration,Renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2420,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1593,366,renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1602,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1468,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2412,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2625,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2449,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1674,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1340,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2252,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2075,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1322,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1570,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2194,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1325,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2755,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1267,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2630,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1217,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2008,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2590,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2087,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2527,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2577,365,not renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2356,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2744,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2992,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1898,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2032,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1271,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1115,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2581,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2456,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1588,366,not renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2920,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2506,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1782,365,not renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2431,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2096,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2696,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2642,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1177,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1287,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2410,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2091,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1395,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1973,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2341,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2305,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2212,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1721,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2049,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1427,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2628,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2956,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1444,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2785,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2844,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2339,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1618,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1045,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1683,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2817,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1702,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1518,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2157,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1723,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2526,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2575,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2399,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2397,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2179,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2805,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2997,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2436,365,renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1617,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1239,365,renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1960,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2497,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2255,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2679,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2549,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1014,366,renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1968,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1733,366,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1406,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1798,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1408,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1431,365,renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1171,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2597,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1911,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1851,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1517,365,not renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1246,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2544,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2370,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1843,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2274,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2354,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1705,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1477,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2704,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1962,365,not renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2749,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1644,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2052,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2942,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1363,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1563,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1087,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1117,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2948,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2583,366,not renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1967,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2249,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2387,365,not renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2486,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1944,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1336,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2939,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1591,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2140,365,renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2303,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2165,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1378,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2261,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1899,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1302,366,not renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2765,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1215,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2245,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1418,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1234,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1534,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1918,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1185,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2792,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2442,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2472,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1165,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2809,366,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2093,365,renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1649,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1583,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2349,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2543,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1196,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2861,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1402,365,renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1171,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1065,365,renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1973,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2970,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1072,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2137,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2964,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2390,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1817,365,renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1271,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2881,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1224,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1113,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2788,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2331,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1102,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1834,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2787,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1647,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1024,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2788,366,renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1201,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2335,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2806,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2531,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1290,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2559,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2831,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2298,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2793,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1884,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1185,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1241,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1563,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2698,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2575,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2421,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1627,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2998,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1870,365,not renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1670,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1228,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2662,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2295,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2417,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2249,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1626,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1887,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2892,366,not renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1407,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1771,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2065,366,renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1169,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2592,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2886,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1049,365,not renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1542,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1343,365,not renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2445,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2648,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2859,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1156,365,renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2826,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2913,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1508,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2090,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1883,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1050,366,renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1352,365,renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2938,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2124,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1715,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1879,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1265,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1119,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2724,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1202,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1697,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1617,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2280,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1716,366,not renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2110,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1343,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2961,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1969,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2678,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2607,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2829,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1992,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1178,365,not renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1401,365,not renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1797,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2056,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1324,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2309,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2141,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1675,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1666,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2666,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2011,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2919,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1448,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1318,365,renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2046,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1706,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2565,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2678,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1482,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2020,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1243,365,renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2845,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2448,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2294,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1669,366,not renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1993,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1388,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2702,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2052,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1842,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2597,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2981,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2208,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2197,366,not renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2680,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1817,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1997,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2850,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1866,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2725,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1706,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2156,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2732,365,not renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2444,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2592,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2658,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1129,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1210,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1650,366,not renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2779,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2716,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1434,365,not renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1368,365,not renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1180,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2866,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1398,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2638,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2611,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1206,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2132,365,not renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1151,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2410,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1870,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2428,366,not renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1216,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2731,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2272,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2986,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2282,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1814,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2875,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2664,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1863,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1233,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1954,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1487,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1200,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1904,366,not renewed
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2040,366,renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1282,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2702,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2414,365,not renewed
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1939,365,renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1928,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2182,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1776,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2376,365,renewed
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2367,365,not renewed
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1529,365,not renewed
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2085,365,renewed
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2900,366,not renewed
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1231,366,not renewed
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1401,366,renewed
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1957,366,renewed
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2632,366,not renewed
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1992,366,not renewed
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2181,365,not renewed
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2660,365,renewed
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1392,365,not renewed
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1359,365,not renewed
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1858,365,renewed
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1330,365,not renewed
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1955,365,not renewed
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2244,365,renewed
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2223,365,renewed
